m,avcol,chi,mult
20,6.08,4,3
20,6.080495356037152,4,21
20,6.080745341614906,4,3
20,6.080906148867314,4,93
20,6.080996884735202,4,1
20,6.0811688311688314,4,1
20,6.081761006289308,4,11
20,6.082018927444795,4,6
20,6.082278481012659,4,9
20,6.082539682539682,4,17
20,6.082802547770701,4,2
20,6.083067092651757,4,4
20,6.083333333333333,4,11
20,6.08359133126935,4,2
20,6.083850931677019,4,6
20,6.083870967741936,4,18
20,6.08411214953271,4,3
20,6.084142394822006,4,2
20,6.084415584415584,4,12
20,6.084690553745928,4,34
20,6.084905660377358,4,3
20,6.084967320261438,4,4
20,6.085173501577287,4,2
20,6.0854430379746836,4,36
20,6.085714285714285,4,1
20,6.085987261146497,4,37
20,6.086092715231788,4,233
20,6.086153846153846,4,3
20,6.08641975308642,4,2
20,6.086505190311419,4,9
20,6.086666666666667,4,10
20,6.086687306501548,4,4
20,6.086956521739131,4,22
20,6.087227414330218,4,1
20,6.0875,4,7
20,6.087662337662338,4,16
20,6.087774294670846,4,1
20,6.087947882736156,4,50
20,6.088135593220339,4,54
20,6.088235294117647,4,16
20,6.0883280757097795,4,5
20,6.088815789473684,4,3
20,6.088888888888889,4,108
20,6.089171974522293,4,17
20,6.0894568690095845,4,8
20,6.089506172839506,4,1
20,6.089743589743589,4,7
20,6.089783281733746,4,4
20,6.090342679127726,4,3
20,6.090592334494773,4,3
20,6.090909090909091,4,4
20,6.091205211726384,4,137
20,6.091482649842272,4,1
20,6.091772151898734,4,3
20,6.091803278688524,4,9
20,6.091836734693878,4,1
20,6.092063492063492,4,4
20,6.092356687898089,4,6
20,6.092651757188499,4,32
20,6.0927152317880795,4,1
20,6.093167701863354,4,1
20,6.093247588424437,4,4
20,6.09375,4,2
20,6.093959731543624,4,2
20,6.094043887147335,4,1
20,6.0941558441558445,4,156
20,6.09433962264151,4,1
20,6.094771241830065,4,4
20,6.094936708860759,4,6
20,6.0950819672131145,4,12
20,6.095541401273885,4,16
20,6.095709570957096,4,1
20,6.095846645367412,4,2
20,6.096153846153846,4,75
20,6.096463022508039,4,8
20,6.0965732087227416,4,1
20,6.096875,4,4
20,6.097087378640777,4,1
20,6.097315436241611,4,103
20,6.09748427672956,4,3
20,6.097643097643098,4,7
20,6.097972972972973,4,1
20,6.098039215686274,4,56
20,6.098412698412698,4,9
20,6.098684210526316,4,50
20,6.098726114649682,4,1
20,6.099009900990099,4,3
20,6.099041533546326,4,19
20,6.099337748344371,4,71
20,6.0993589743589745,4,6
20,6.09967845659164,4,3
20,6.1,4,16
20,6.100313479623824,4,4
20,6.10064935064935,4,2
20,6.100946372239748,4,2
20,6.101351351351352,4,12
20,6.101639344262295,4,245
20,6.101694915254237,4,4
20,6.101910828025478,4,22
20,6.1019736842105265,4,4
20,6.102112676056338,4,12
20,6.10223642172524,4,6
20,6.102310231023102,4,14
20,6.102564102564102,4,1
20,6.102649006622516,4,4
20,6.102893890675241,4,29
20,6.102990033222591,4,3
20,6.103225806451613,4,1
20,6.1033333333333335,4,2
20,6.103448275862069,4,1
20,6.1035598705501615,4,17
20,6.103678929765886,4,18
20,6.10377358490566,4,2
20,6.103896103896104,4,1
20,6.10410094637224,4,5
20,6.104294478527607,4,1
20,6.1044303797468356,4,1
20,6.104918032786885,4,3
20,6.105084745762712,4,1
20,6.105263157894737,4,106
20,6.105610561056106,4,28
20,6.105769230769231,4,15
20,6.106312292358804,4,3
20,6.106451612903226,4,35
20,6.106796116504855,4,7
20,6.1069182389937104,4,1
20,6.107023411371237,4,2
20,6.107142857142857,4,6
20,6.107266435986159,4,168
20,6.107491856677524,4,3
20,6.1075949367088604,4,2
20,6.107843137254902,4,1
20,6.108552631578948,4,10
20,6.108843537414966,4,30
20,6.1092715231788075,4,154
20,6.109324758842444,4,4
20,6.109489051094891,4,10
20,6.1096345514950166,4,5
20,6.109677419354838,4,5
20,6.110032362459547,4,1
20,6.110320284697509,4,8
20,6.110367892976589,4,1
20,6.1103896103896105,4,16
20,6.111111111111111,4,4
20,6.111475409836066,4,41
20,6.112211221122112,4,17
20,6.112244897959184,4,9
20,6.112903225806452,4,1
20,6.112956810631229,4,12
20,6.113013698630137,4,3
20,6.11326860841424,4,19
20,6.113333333333333,4,13
20,6.11340206185567,4,109
20,6.11371237458194,4,3
20,6.113924050632911,4,1
20,6.11400651465798,4,10
20,6.114285714285714,4,1
20,6.11437908496732,4,1
20,6.114478114478114,4,7
20,6.115015974440895,4,1
20,6.115131578947368,4,1
20,6.115254237288136,4,392
20,6.115625,5,1
20,6.116129032258065,4,7
20,6.116279069767442,4,30
20,6.116438356164384,4,2
20,6.116666666666666,4,1
20,6.116883116883117,4,39
20,6.117056856187291,4,51
20,6.1172638436482085,4,8
20,6.117647058823529,4,2
20,6.117845117845118,4,6
20,6.118032786885246,4,4
20,6.119205298013245,4,2
20,6.119496855345912,5,1
20,6.119601328903655,4,1
20,6.119741100323624,4,1
20,6.12,4,146
20,6.12012987012987,4,5
20,6.120521172638436,4,2
20,6.120805369127517,4,8
20,6.120915032679738,4,20
20,6.121212121212121,4,3
20,6.121405750798722,4,1
20,6.121710526315789,4,1
20,6.122033898305085,4,1
20,6.122923588039867,4,113
20,6.122977346278317,4,1
20,6.123287671232877,4,177
20,6.123333333333333,4,12
20,6.1237458193979935,4,5
20,6.1237785016286646,4,3
20,6.1237785016286646,5,1
20,6.124137931034483,4,22
20,6.124161073825503,4,25
20,6.124183006535947,4,1
20,6.124567474048443,4,1
20,6.1245901639344265,4,10
20,6.124600638977636,4,1
20,6.125,4,6
20,6.125,5,1
20,6.125827814569536,4,1
20,6.1262458471760795,4,5
20,6.126712328767123,4,22
20,6.126984126984127,5,1
20,6.127090301003345,4,26
20,6.1271477663230245,4,77
20,6.127450980392157,4,1
20,6.127586206896551,4,2
20,6.127868852459017,4,4
20,6.127946127946128,4,60
20,6.128289473684211,4,2
20,6.128378378378378,4,5
20,6.128472222222222,4,5
20,6.128712871287129,4,4
20,6.129032258064516,5,2
20,6.129139072847682,4,5
20,6.129370629370629,4,54
20,6.13,4,3
20,6.130293159609121,4,1
20,6.130597014925373,4,5
20,6.130872483221476,4,41
20,6.131147540983607,4,1
20,6.1313131313131315,4,6
20,6.131487889273356,4,11
20,6.131578947368421,4,7
20,6.131756756756757,4,7
20,6.131832797427653,4,1
20,6.131944444444445,4,1
20,6.132203389830509,4,6
20,6.132450331125828,4,9
20,6.13265306122449,4,3
20,6.1328125,4,7
20,6.132890365448505,4,1
20,6.1331058020477816,4,2
20,6.133561643835616,4,18
20,6.133779264214047,5,4
20,6.134185303514377,5,1
20,6.134426229508197,4,2
20,6.13448275862069,4,142
20,6.134615384615385,5,1
20,6.134680134680135,4,25
20,6.134948096885813,4,6
20,6.135135135135135,4,29
20,6.135313531353136,4,4
20,6.135313531353136,5,1
20,6.135416666666667,4,2
20,6.135761589403973,4,4
20,6.136054421768708,4,8
20,6.136212624584718,4,2
20,6.136363636363637,5,1
20,6.136807817589577,5,1
20,6.136986301369863,4,2
20,6.138047138047138,4,8
20,6.1381578947368425,4,1
20,6.138297872340425,4,42
20,6.138613861386139,4,3
20,6.138686131386861,4,11
20,6.138888888888889,4,7
20,6.138983050847457,4,101
20,6.139372822299651,4,30
20,6.139455782312925,4,2
20,6.1395348837209305,4,4
20,6.13986013986014,4,4
20,6.139931740614334,4,21
20,6.140522875816994,5,1
20,6.141891891891892,4,4
20,6.142361111111111,4,3
20,6.142372881355932,4,8
20,6.142384105960265,4,1
20,6.142857142857143,4,69
20,6.1433333333333335,4,4
20,6.1433333333333335,5,1
20,6.143344709897611,4,12
20,6.143382352941177,4,1
20,6.1438127090301,4,1
20,6.1438356164383565,4,1
20,6.143859649122807,4,10
20,6.144262295081967,5,2
20,6.144329896907217,4,1
20,6.144736842105263,5,1
20,6.144927536231884,4,4
20,6.14527027027027,4,5
20,6.1454545454545455,4,102
20,6.145833333333333,4,281
20,6.145907473309609,4,24
20,6.146103896103896,5,1
20,6.146179401993355,4,2
20,6.14625850340136,4,9
20,6.146341463414634,4,8
20,6.1466666666666665,4,2
20,6.146757679180888,4,5
20,6.146853146853147,4,1
20,6.147260273972603,4,19
20,6.147368421052631,4,3
20,6.147651006711409,5,2
20,6.147766323024055,4,1
20,6.1480263157894735,5,1
20,6.1482758620689655,4,2
20,6.148409893992933,4,2
20,6.148514851485149,5,3
20,6.149152542372882,4,6
20,6.15,4,1
20,6.150170648464163,4,28
20,6.15034965034965,4,22
20,6.150501672240803,4,4
20,6.1506849315068495,4,3
20,6.150877192982456,4,1
20,6.151006711409396,5,1
20,6.151079136690647,4,84
20,6.151202749140894,4,4
20,6.151408450704225,4,2
20,6.151724137931034,4,3
20,6.152317880794702,5,2
20,6.152823920265781,5,2
20,6.153061224489796,4,14
20,6.153225806451613,4,2
20,6.15358361774744,4,1
20,6.15359477124183,5,1
20,6.154109589041096,4,2
20,6.154362416107382,4,3
20,6.15438596491228,4,233
20,6.154639175257732,4,14
20,6.154882154882155,4,1
20,6.154929577464789,4,3
20,6.155405405405405,4,1
20,6.15547703180212,4,9
20,6.155555555555556,4,2
20,6.155709342560554,4,3
20,6.155797101449275,4,2
20,6.156028368794326,4,28
20,6.156146179401993,5,1
20,6.156666666666666,5,2
20,6.157534246575342,4,8
20,6.157706093189964,4,89
20,6.158450704225352,4,68
20,6.158620689655172,4,24
20,6.158620689655172,5,2
20,6.158783783783784,4,2
20,6.159010600706714,4,8
20,6.159169550173011,4,3
20,6.159322033898305,5,12
20,6.159851301115242,4,2
20,6.159863945578231,5,3
20,6.16,5,1
20,6.160142348754448,4,4
20,6.160278745644599,4,1
20,6.160535117056856,5,1
20,6.1610738255033555,5,1
20,6.161512027491409,4,2
20,6.161971830985915,4,26
20,6.16271186440678,4,3
20,6.162878787878788,4,77
20,6.162962962962963,4,29
20,6.163120567375887,4,49
20,6.163194444444445,4,5
20,6.1637010676156585,4,1
20,6.163822525597269,5,1
20,6.164335664335664,4,1
20,6.1644295302013425,5,3
20,6.1649122807017545,4,27
20,6.164983164983165,5,3
20,6.165517241379311,4,6
20,6.166077738515901,4,19
20,6.166089965397924,4,4
20,6.166089965397924,5,6
20,6.166666666666667,4,6
20,6.166666666666667,5,1
20,6.167247386759582,4,5
20,6.167259786476868,4,1
20,6.167808219178082,5,4
20,6.167857142857143,4,3
20,6.1678832116788325,4,50
20,6.168384879725086,5,5
20,6.168918918918919,5,5
20,6.170138888888889,4,8
20,6.170731707317073,4,4
20,6.170818505338079,4,9
20,6.170909090909091,4,458
20,6.171328671328672,4,1
20,6.171328671328672,5,10
20,6.171428571428572,4,11
20,6.171821305841925,5,12
20,6.171929824561404,4,1
20,6.172043010752688,4,5
20,6.172413793103448,5,1
20,6.172794117647059,4,6
20,6.172881355932203,5,2
20,6.1732851985559565,4,27
20,6.173469387755102,5,1
20,6.174216027874564,4,2
20,6.174825174825175,4,2
20,6.175,4,81
20,6.176056338028169,4,2
20,6.176258992805756,4,6
20,6.176470588235294,5,18
20,6.1768707482993195,5,1
20,6.177083333333333,5,1
20,6.177474402730375,5,3
20,6.177777777777778,4,1
20,6.177935943060498,4,48
20,6.178321678321678,4,1
20,6.178947368421053,4,10
20,6.17921146953405,4,1
20,6.179856115107913,4,4
20,6.179856115107913,5,1
20,6.180212014134276,5,1
20,6.180555555555555,5,13
20,6.180811808118081,5,2
20,6.181184668989547,5,2
20,6.181506849315069,5,1
20,6.18213058419244,5,1
20,6.182795698924731,4,13
20,6.183098591549296,4,2
20,6.183098591549296,5,5
20,6.183453237410072,5,13
20,6.18374558303887,4,2
20,6.184115523465704,4,14
20,6.184397163120567,5,18
20,6.18450184501845,4,57
20,6.184668989547038,5,12
20,6.185053380782918,5,9
20,6.185185185185185,4,8
20,6.185314685314685,5,8
20,6.185567010309279,5,2
20,6.186206896551724,5,1
20,6.18705035971223,4,30
20,6.1879432624113475,4,1
20,6.188405797101449,4,1
20,6.1886120996441285,5,3
20,6.189090909090909,4,1
20,6.189285714285714,5,4
20,6.1893939393939394,4,1
20,6.189473684210526,5,12
20,6.189591078066915,4,19
20,6.190140845070423,5,2
20,6.190298507462686,4,2
20,6.190311418685121,5,1
20,6.190661478599222,4,6
20,6.1911764705882355,4,6
20,6.191335740072202,4,18
20,6.19172932330827,4,58
20,6.192028985507246,4,7
20,6.192170818505338,4,1
20,6.192592592592592,4,157
20,6.193430656934306,4,1
20,6.193548387096774,5,8
20,6.193661971830986,5,5
20,6.194244604316546,5,4
20,6.19434628975265,5,15
20,6.194756554307116,4,2
20,6.196363636363636,4,21
20,6.197761194029851,4,1
20,6.197841726618705,5,38
20,6.1978798586572434,5,2
20,6.198473282442748,4,191
20,6.198529411764706,4,1
20,6.1985559566787005,5,6
20,6.198581560283688,5,14
20,6.199288256227758,5,2
20,6.200729927007299,4,2
20,6.201465201465202,4,2
20,6.201465201465202,5,35
20,6.202247191011236,4,13
20,6.202247191011236,5,7
20,6.202846975088968,5,9
20,6.202898550724638,5,23
20,6.203571428571428,5,3
20,6.203636363636364,5,1
20,6.203773584905661,5,2
20,6.205128205128205,4,2
20,6.205223880597015,4,121
20,6.205882352941177,4,7
20,6.207142857142857,5,2
20,6.207272727272727,5,22
20,6.2075471698113205,4,1
20,6.207885304659499,5,5
20,6.208029197080292,5,2
20,6.2105263157894735,4,2
20,6.210727969348659,4,31
20,6.211111111111111,4,1
20,6.211469534050179,5,1
20,6.211678832116788,5,71
20,6.211895910780669,5,63
20,6.212230215827338,5,4
20,6.212454212454213,5,11
20,6.212996389891697,5,1
20,6.215094339622642,4,64
20,6.2151394422310755,4,2
20,6.215613382899628,4,1
20,6.216606498194946,5,1
20,6.216911764705882,5,32
20,6.217213114754099,4,9
20,6.217391304347826,5,3
20,6.217712177121771,5,1
20,6.21969696969697,4,10
20,6.220149253731344,5,24
20,6.220532319391635,4,1
20,6.220588235294118,5,1
20,6.221374045801527,5,22
20,6.22140221402214,5,30
20,6.2218045112781954,5,2
20,6.221818181818182,5,2
20,6.222222222222222,5,6
20,6.223076923076923,5,6
20,6.2251908396946565,4,7
20,6.225925925925926,5,19
20,6.226415094339623,5,83
20,6.226765799256506,5,13
20,6.227799227799228,5,3
20,6.23015873015873,5,4
20,6.230769230769231,4,1
20,6.231060606060606,5,7
20,6.231343283582089,5,43
20,6.231939163498099,5,33
20,6.232,4,83
20,6.2322097378277155,5,2
20,6.233463035019455,5,1
20,6.235294117647059,4,189
20,6.235955056179775,5,4
20,6.236641221374046,5,32
20,6.2368421052631575,5,5
20,6.237547892720307,5,4
20,6.239543726235741,5,5
20,6.2406015037593985,5,5
20,6.2412451361867705,5,79
20,6.241379310344827,5,171
20,6.241509433962264,5,12
20,6.2421875,5,3
20,6.242307692307692,5,13
20,6.242424242424242,5,1
20,6.243027888446215,5,46
20,6.243697478991597,4,3
20,6.246212121212121,5,4
20,6.2471042471042475,5,13
20,6.247148288973384,5,2
20,6.248062015503876,5,2
20,6.250950570342205,5,2
20,6.251908396946565,5,5
20,6.251937984496124,5,68
20,6.252918287937743,5,4
20,6.253061224489796,4,2
20,6.255725190839694,5,2
20,6.2560975609756095,5,6
20,6.256704980842912,5,2
20,6.256809338521401,5,33
20,6.2578125,5,9
20,6.257936507936508,5,130
20,6.2594142259414225,5,3
20,6.261904761904762,5,44
20,6.262548262548263,5,2
20,6.262745098039216,5,31
20,6.2637795275590555,5,1
20,6.264227642276423,5,7
20,6.266666666666667,5,3
20,6.267441860465116,5,1
20,6.267716535433071,5,5
20,6.2687747035573125,5,3
20,6.271317829457364,5,1
20,6.272373540856031,5,1
20,6.2727272727272725,5,18
20,6.273809523809524,5,5
20,6.274193548387097,5,226
20,6.278884462151394,5,6
20,6.280487804878049,5,1
20,6.283333333333333,5,7
20,6.283400809716599,5,18
20,6.284,5,1
20,6.285140562248996,5,3
20,6.285714285714286,5,77
20,6.286307053941909,5,129
20,6.286885245901639,5,1
20,6.28755364806867,5,10
20,6.290322580645161,5,1
20,6.290983606557377,5,42
20,6.292035398230088,5,1
20,6.292181069958848,5,5
20,6.294117647058823,5,14
20,6.295546558704453,5,1
20,6.297520661157025,5,26
20,6.2987551867219915,5,3
20,6.3008474576271185,5,2
20,6.304166666666666,5,3
20,6.304878048780488,5,1
20,6.3061224489795915,5,1
20,6.306382978723405,5,1
20,6.308333333333334,5,8
20,6.309322033898305,5,20
20,6.309623430962343,5,5
20,6.31063829787234,5,285
20,6.311965811965812,5,2
20,6.3130434782608695,5,95
20,6.317180616740088,5,8
20,6.319327731092437,5,3
20,6.320675105485232,5,1
20,6.322727272727272,5,1
20,6.326271186440678,5,7
20,6.327659574468085,5,1
20,6.333333333333333,5,20
20,6.337777777777778,5,99
20,6.344827586206897,5,2
20,6.346320346320346,5,2
20,6.347417840375587,5,17
20,6.348017621145375,5,42
20,6.34841628959276,5,5
20,6.349557522123894,5,2
20,6.352173913043479,5,1
20,6.355140186915888,5,15
20,6.355555555555555,5,7
20,6.357142857142857,5,1
20,6.3584070796460175,5,4
20,6.36231884057971,5,7
20,6.362445414847161,5,1
20,6.36322869955157,5,2
20,6.363636363636363,5,39
20,6.364035087719298,5,1
20,6.367713004484305,5,10
20,6.36936936936937,5,1
20,6.371559633027523,5,59
20,6.37962962962963,5,17
20,6.381395348837209,5,2
20,6.38785046728972,5,4
20,6.3881278538812785,5,1
20,6.389423076923077,5,6
20,6.390697674418605,5,10
20,6.394366197183099,5,2
20,6.3971291866028706,5,131
20,6.425742574257426,5,1
20,6.435897435897436,5,19
20,6.471264367816092,5,3
20,6.475935828877005,5,20
20,6.476190476190476,5,1
20,6.489010989010989,5,7
20,6.601123595505618,6,1
20,6.604519774011299,6,1
20,6.61271676300578,6,5
20,6.614035087719298,6,1
20,6.616279069767442,6,6
20,6.619883040935672,6,1
20,6.62874251497006,6,20
20,6.634146341463414,6,2
20,6.645962732919255,6,11
20,6.656050955414012,6,5
20,6.706293706293707,6,4
20,6.843478260869565,6,1
21,5.5477477477477475,3,1
21,5.6038461538461535,3,1
21,5.654166666666667,3,1
21,5.69010989010989,3,2
21,5.7011494252873565,3,4
21,5.702272727272727,3,2
21,5.710706150341686,3,1
21,5.7176470588235295,3,1
21,5.72808988764045,3,1
21,5.74009900990099,3,1
21,5.745454545454545,3,1
21,5.75,3,1
21,5.7539267015706805,3,1
21,5.7560975609756095,3,3
21,5.7595238095238095,3,2
21,5.765281173594132,3,4
21,5.766497461928934,3,1
21,5.771428571428571,4,1
21,5.774798927613941,3,1
21,5.775308641975308,3,1
21,5.776649746192893,3,2
21,5.780487804878049,3,1
21,5.782383419689119,3,1
21,5.783132530120482,4,1
21,5.7875,3,1
21,5.789189189189189,3,1
21,5.790190735694823,3,1
21,5.793367346938775,3,1
21,5.794344473007712,3,5
21,5.794871794871795,3,1
21,5.7974683544303796,3,2
21,5.799479166666667,3,1
21,5.8,3,1
21,5.8,4,1
21,5.805194805194805,3,6
21,5.805626598465473,3,2
21,5.807291666666667,3,4
21,5.807594936708861,3,3
21,5.810666666666667,3,9
21,5.813648293963254,3,1
21,5.815384615384615,3,1
21,5.816091954022989,3,3
21,5.816216216216216,3,2
21,5.817460317460317,3,1
21,5.8179419525065965,3,1
21,5.817948717948718,3,1
21,5.8191780821917805,3,4
21,5.820051413881748,3,1
21,5.823204419889502,3,1
21,5.823529411764706,3,1
21,5.824324324324325,3,6
21,5.824468085106383,3,4
21,5.825136612021858,3,1
21,5.82620320855615,3,1
21,5.826815642458101,3,4
21,5.8273972602739725,3,1
21,5.82798833819242,3,2
21,5.828496042216359,3,3
21,5.828877005347594,3,1
21,5.8311688311688314,3,1
21,5.8311688311688314,4,1
21,5.832417582417582,3,1
21,5.833333333333333,3,8
21,5.834224598930481,3,1
21,5.834269662921348,3,4
21,5.8342857142857145,3,3
21,5.8346883468834685,3,1
21,5.8347107438016526,3,1
21,5.835106382978723,3,1
21,5.835164835164835,3,3
21,5.835365853658536,3,2
21,5.835509138381201,3,1
21,5.835579514824798,3,1
21,5.836158192090395,3,2
21,5.836565096952908,3,1
21,5.839572192513369,3,1
21,5.839887640449438,3,1
21,5.841176470588235,3,1
21,5.841666666666667,3,1
21,5.842105263157895,3,1
21,5.842253521126761,3,1
21,5.843406593406593,3,4
21,5.84375,3,2
21,5.845070422535211,3,1
21,5.845481049562682,3,1
21,5.845697329376854,3,3
21,5.845714285714286,3,1
21,5.846796657381615,3,1
21,5.847222222222222,3,2
21,5.850267379679145,4,1
21,5.850543478260869,3,1
21,5.851351351351352,3,4
21,5.851428571428571,3,2
21,5.851540616246498,3,2
21,5.851744186046512,3,3
21,5.852631578947369,4,2
21,5.852777777777778,3,3
21,5.853658536585366,3,3
21,5.853731343283582,3,2
21,5.8538681948424065,3,3
21,5.854794520547945,3,1
21,5.8558558558558556,3,2
21,5.855907780979827,3,1
21,5.8562874251497,3,2
21,5.857534246575343,3,1
21,5.857971014492754,3,1
21,5.8579881656804735,3,2
21,5.86060606060606,3,5
21,5.861111111111111,3,6
21,5.861189801699717,3,1
21,5.861702127659575,4,1
21,5.8617647058823525,3,2
21,5.8621621621621625,4,7
21,5.864306784660767,3,3
21,5.864406779661017,3,1
21,5.865013774104683,3,1
21,5.8652037617554855,3,3
21,5.865384615384615,3,2
21,5.865889212827988,3,1
21,5.866666666666666,3,3
21,5.866666666666666,4,2
21,5.867052023121388,3,1
21,5.867403314917127,3,1
21,5.870056497175141,3,2
21,5.870523415977962,3,1
21,5.870689655172414,3,1
21,5.871428571428571,3,2
21,5.872576177285318,3,3
21,5.873239436619718,3,10
21,5.873493975903615,3,9
21,5.874626865671642,3,1
21,5.8746438746438745,3,2
21,5.874666666666666,4,1
21,5.875354107648725,3,1
21,5.875706214689266,3,3
21,5.876373626373627,4,1
21,5.876790830945558,4,1
21,5.877094972067039,3,1
21,5.877142857142857,3,1
21,5.877300613496932,3,2
21,5.877777777777778,3,1
21,5.878873239436619,4,1
21,5.880222841225627,3,3
21,5.880341880341881,3,3
21,5.880813953488372,3,12
21,5.881159420289855,3,1
21,5.883190883190883,3,3
21,5.883656509695291,4,2
21,5.884057971014493,3,3
21,5.885294117647059,3,1
21,5.885386819484241,3,3
21,5.885630498533724,3,4
21,5.885714285714286,3,5
21,5.88622754491018,3,4
21,5.887005649717514,4,2
21,5.887323943661972,4,1
21,5.887931034482759,3,1
21,5.888571428571429,3,1
21,5.888888888888889,4,6
21,5.889230769230769,3,1
21,5.890140845070422,3,1
21,5.890449438202247,3,1
21,5.890489913544669,3,3
21,5.891117478510028,3,5
21,5.891176470588236,3,3
21,5.891364902506964,4,2
21,5.892638036809816,3,1
21,5.892655367231638,3,1
21,5.892753623188406,3,2
21,5.893371757925072,3,5
21,5.893491124260355,3,1
21,5.89367816091954,3,2
21,5.893854748603352,4,1
21,5.893982808022923,4,1
21,5.894428152492669,3,4
21,5.894578313253012,3,3
21,5.895522388059701,3,19
21,5.895953757225434,3,5
21,5.896142433234421,3,3
21,5.896755162241888,3,4
21,5.8969696969696965,3,3
21,5.897058823529412,3,2
21,5.897058823529412,4,1
21,5.897142857142857,4,1
21,5.897435897435898,4,1
21,5.897832817337461,3,3
21,5.898255813953488,3,3
21,5.898876404494382,4,1
21,5.899408284023669,3,6
21,5.900568181818182,3,1
21,5.900874635568513,3,1
21,5.901369863013699,4,1
21,5.901408450704225,4,3
21,5.901840490797546,3,1
21,5.902077151335312,3,10
21,5.902578796561604,4,6
21,5.902654867256637,3,2
21,5.903030303030303,3,20
21,5.903323262839879,3,6
21,5.903954802259887,4,1
21,5.904477611940298,3,8
21,5.904761904761905,3,1
21,5.904899135446686,4,2
21,5.904907975460123,4,1
21,5.905487804878049,3,8
21,5.906432748538012,3,3
21,5.906705539358601,3,1
21,5.906779661016949,4,1
21,5.906906906906907,3,1
21,5.907407407407407,4,1
21,5.907462686567164,3,4
21,5.907738095238095,3,9
21,5.9079754601226995,3,1
21,5.908823529411765,4,4
21,5.909090909090909,3,4
21,5.909348441926346,4,1
21,5.909365558912387,3,1
21,5.909375,3,17
21,5.909883720930233,4,2
21,5.910144927536232,4,1
21,5.910404624277457,4,2
21,5.9105431309904155,3,14
21,5.911504424778761,3,1
21,5.911504424778761,4,3
21,5.911680911680912,4,1
21,5.911949685534591,3,1
21,5.912280701754386,3,1
21,5.912536443148688,4,1
21,5.912676056338028,4,1
21,5.912912912912913,3,4
21,5.913043478260869,4,3
21,5.913432835820895,3,3
21,5.914110429447852,3,1
21,5.914373088685015,3,1
21,5.9147058823529415,3,2
21,5.9154078549848945,3,2
21,5.915451895043732,4,1
21,5.9156626506024095,3,1
21,5.915697674418604,4,4
21,5.915942028985508,4,3
21,5.916149068322981,4,4
21,5.916167664670659,4,1
21,5.916417910447761,4,4
21,5.916666666666667,3,2
21,5.9169230769230765,3,16
21,5.917142857142857,4,3
21,5.9171597633136095,3,1
21,5.9174041297935105,3,1
21,5.918128654970761,4,1
21,5.918181818181818,3,1
21,5.918674698795181,3,8
21,5.919402985074627,4,1
21,5.919504643962848,3,4
21,5.919770773638969,4,2
21,5.919881305637982,3,2
21,5.920588235294118,4,1
21,5.920886075949367,3,2
21,5.921052631578948,4,2
21,5.921212121212121,3,8
21,5.921450151057402,3,10
21,5.922118380062305,3,3
21,5.9226190476190474,3,1
21,5.922839506172839,3,21
21,5.92330383480826,4,2
21,5.923566878980892,3,1
21,5.92375366568915,4,7
21,5.924012158054711,3,1
21,5.924418604651163,4,1
21,5.925373134328358,4,5
21,5.926470588235294,4,3
21,5.926829268292683,3,4
21,5.927272727272728,3,1
21,5.927492447129909,4,1
21,5.92814371257485,4,2
21,5.928348909657321,3,8
21,5.928358208955224,3,3
21,5.928994082840236,4,1
21,5.929203539823009,4,4
21,5.929411764705883,4,2
21,5.929447852760736,3,6
21,5.929618768328446,4,1
21,5.9296636085626915,4,1
21,5.929878048780488,3,3
21,5.929936305732484,3,17
21,5.930091185410334,3,1
21,5.93015873015873,3,20
21,5.930635838150289,4,1
21,5.931034482758621,3,3
21,5.931137724550898,3,2
21,5.93125,3,3
21,5.931547619047619,4,2
21,5.931677018633541,4,1
21,5.931952662721893,4,1
21,5.932153392330384,4,2
21,5.932515337423313,4,2
21,5.9327217125382266,3,5
21,5.933333333333334,4,1
21,5.9335443037974684,4,1
21,5.933753943217666,3,1
21,5.933933933933934,4,1
21,5.934131736526946,3,1
21,5.934328358208956,4,3
21,5.934375,3,17
21,5.934640522875817,3,15
21,5.9347181008902075,4,3
21,5.935294117647059,4,2
21,5.935384615384615,3,6
21,5.935483870967742,3,1
21,5.935582822085889,3,3
21,5.9361702127659575,4,8
21,5.936936936936937,3,1
21,5.93730407523511,3,4
21,5.9375,4,8
21,5.937888198757764,4,3
21,5.938080495356037,4,2
21,5.938235294117647,4,1
21,5.938271604938271,3,5
21,5.938461538461539,4,1
21,5.938775510204081,4,3
21,5.938837920489297,4,1
21,5.939130434782609,4,1
21,5.939209726443769,4,1
21,5.9395770392749245,3,1
21,5.9397590361445785,4,1
21,5.94006309148265,3,1
21,5.940119760479042,4,3
21,5.940476190476191,4,1
21,5.940625,4,1
21,5.940652818991098,4,1
21,5.9411764705882355,3,2
21,5.941538461538461,4,1
21,5.941558441558442,4,6
21,5.941935483870968,3,2
21,5.942424242424242,4,4
21,5.942675159235669,4,2
21,5.942942942942943,4,2
21,5.943037974683544,3,17
21,5.943283582089553,4,11
21,5.943573667711599,4,6
21,5.94392523364486,3,1
21,5.944099378881988,4,1
21,5.944805194805195,3,1
21,5.944983818770226,3,16
21,5.945121951219512,4,1
21,5.945288753799392,4,2
21,5.945859872611465,3,5
21,5.945945945945946,4,4
21,5.946107784431137,4,7
21,5.947204968944099,3,2
21,5.947692307692308,4,1
21,5.948012232415902,4,4
21,5.9480519480519485,3,6
